created_at,text_stopremoved,sentiment_pred,text_stemmed,topic
2025-10-23,maaf kak bahlil,Netral,maaf kak bahlil,1.0
2025-10-23,kalau waktu janlup buat vote yaa votee gaa votee kalo vote rumahnya didatenginn bahlil mauu,Netral,kalau waktu janlup buat vote yaa votee gaa votee kalo vote rumah didatenginn bahlil mauu,0.0
2025-10-23,mantengin foto bahlil,Positif,mantengin foto bahlil,1.0
2025-10-23,manusia jelek kek lu ye bahlil bahlil udah busuk hatinya busuk kinerjanya busuk tuh mulut aku udah titik udah gabisa ketawa udah eneg lihat statement kek babi mu anjing org goblok jadi menteri,Negatif,manusia jelek kek lu ye bahlil bahlil udah busuk hati busuk kerja busuk tuh mulut aku udah titik udah gabisa ketawa udah eneg lihat statement kek babi mu anjing org goblok jadi menteri,0.0
2025-10-23,survei indostrategi menilai kinerja menteri kabinet merah putih abdul mu ti memimpin skor tertinggi tiga kementerian mencatat skor terendah semua kinerja tergolong sedang lembaga riset tersebut selengkapnya,Netral,survei indostrategi nilai kerja menteri kabinet merah putih abdul mu ti pimpin skor tinggi tiga menteri catat skor rendah semua kerja golong sedang lembaga riset sebut lengkap,0.0
2025-10-23,polda metro jaya terima laporan ampg soal pencemaran nama baik bahlil,Netral,polda metro jaya terima lapor ampg soal cemar nama baik bahlil,1.0
2025-10-23,buat nonjok bahlil udah oke,Netral,buat nonjok bahlil udah oke,0.0
2025-10-23,udah keciduk habis repost meme bahlil,Negatif,udah ciduk habis repost meme bahlil,1.0
2025-10-23,kalian tuh maksudnya bahlil,Negatif,kalian tuh maksud bahlil,0.0
2025-10-23,buzzer pinter milih jadi buzzer bahlil daya kreatifitas sangat tinggi tak tampak sekalipun baik luar bs disanjung,Positif,buzzer pinter milih jadi buzzer bahlil daya kreatifitas sangat tinggi tak tampak sekalipun baik luar bs sanjung,0.0
2025-10-23,bikin meme bahlil ajh synk,Netral,bikin meme bahlil ajh synk,1.0
2025-10-23,tiktok malah sengaja komen pake meme bahlil akun partai golkar,Negatif,tiktok malah sengaja komen pake meme bahlil akun partai golkar,1.0
2025-10-23,bahlil tegas menindak tambang ilegal memastikan siapa melanggar aturan bakal diproses hukum pandang bulu,Netral,bahlil tegas tindak tambang ilegal pasti siapa langgar atur bakal proses hukum pandang bulu,1.0
2025-10-23,listrik bahlil dorong hilirisasi berkeadilan hasil sumber daya alam cuma dinikmati pusat warga daerah orang daerah jadi tuan negeri sendiri tegasnya,Netral,listrik bahlil dorong hilir adil hasil sumber daya alam cuma nikmat pusat warga daerah orang daerah jadi tuan negeri sendiri tegas,0.0
2025-10-23,arahan langsung presiden prabowo semua desa punya akses listrik ujar bahlil meninjau proyek listrik sumatera selatan bukan cuma janji program udah nyata dirasakan warga,Positif,arah langsung presiden prabowo semua desa punya akses listrik ujar bahlil tinjau proyek listrik sumatera selatan bukan cuma janji program udah nyata rasa warga,0.0
2025-10-23,setahun menjabat menteri esdm bahlil lahadalia terus berupaya mewujudkan energi merata berkeadilan lewat program listrik desa lisdes pemerintah semua desa indonesia menikmati terang listrik terkecuali,Netral,tahun jabat menteri esdm bahlil lahadalia terus upaya wujud energi rata adil lewat program listrik desa lisdes perintah semua desa indonesia nikmat terang listrik kecuali,0.0
2025-10-23,mjb kak salfok pp abangnya sama bahlil,Netral,mjb kak salfok pp abang sama bahlil,0.0
2025-10-23,apa complain bahlil,Negatif,apa complain bahlil,0.0
2025-10-23,malu bela bahlil trus alasannya mencegah jgn berlebihan lah orang busuk memang patut dimemekan sadar berani tg jwb,Negatif,malu bela bahlil trus alas cegah jgn lebih lah orang busuk memang patut memek sadar berani tg jwb,0.0
2025-10-23,ntar si donal ngemeng tarif longsor lg gitu terus sampe bahlil jadi putih,Negatif,ntar si donal ngemeng tarif longsor lg gitu terus sampe bahlil jadi putih,0.0
2025-10-23,bahlil tipe orang lapangan emang makan asam garam jaman susah jadi pengurus besar hmi ketua hipmi kalau punya skill jago ngolah bakalan jadi kalau lobbylobby lapangan beresin investasi jago lah,Negatif,bahlil tipe orang lapang emang makan asam garam jaman susah jadi urus besar hmi ketua hipmi kalau punya skill jago ngolah bakal jadi kalau lobbylobby lapang resin investasi jago lah,0.0
2025-10-23,si bahlil onoh bukan,Negatif,si bahlil onoh bukan,0.0
2025-10-23,nge fly trus bahlil pantes,Netral,nge fly trus bahlil pantes,0.0
2025-10-23,bahlil politik energi kepungan rezim rente,Netral,bahlil politik energi kepung rezim rente,1.0
2025-10-23,amar ama cobranya diakui malaysia bukan bahlil luhut keq,Negatif,amar ama cobranya aku malaysia bukan bahlil luhut keq,0.0
2025-10-23,gimana caranya ngemute foto bahlil anjeeengg,Netral,gimana cara ngemute foto bahlil anjeeengg,2.0
2025-10-23,lama disahkan aturannya dul bahlil sumsel berjalan tuhayoo aceh kapan,Negatif,lama sah atur dul bahlil sumsel jalan tuhayoo aceh kapan,0.0
2025-10-23,bahlil pake jenis rambut ap sj looks better,Negatif,bahlil pake jenis rambut ap sj looks better,0.0
2025-10-23,bahlil jelek bahlil jelek,Negatif,bahlil jelek bahlil jelek,0.0
2025-10-23,gmw banget gendong bahlil,Positif,gmw banget gendong bahlil,0.0
2025-10-23,diliat diliat bahlil tuh jelek banget sejelek,Negatif,liat liat bahlil tuh jelek banget jelek,0.0
2025-10-23,maksudku tuh pemerintahnya koq gercep banget kerjanya masalah visa ditolak langsung hype amp seret ioc sini warga indo dah brp banyak aplikasi visanya ditolak ngurusi pertamax bahlil puyenk,Negatif,maksud tuh perintah koq gercep banget kerja masalah visa tolak langsung hype amp seret ioc sini warga indo dah brp banyak aplikasi visa tolak ngurusi pertamax bahlil puyenk,0.0
2025-10-23,mrka mual ngeliat muka bahlil jadi meme,Negatif,mrka mual ngeliat muka bahlil jadi meme,1.0
2025-10-23,maaf memang lebih jelek bahlil,Negatif,maaf memang lebih jelek bahlil,0.0
2025-10-23,menteri lapor polisi ujaran buruk cuman bahlil jokowi lapor polisi,Negatif,menteri lapor polisi ujar buruk cuman bahlil jokowi lapor polisi,1.0
2025-10-23,untung adanya duo bahlul bukan duo bahlil,Positif,untung ada duo bahlul bukan duo bahlil,0.0
2025-10-23,ngamkakkk bahlil kena oke kak makasi yah ingponya,Negatif,ngamkakkk bahlil kena oke kak makas yah ingponya,0.0
2025-10-23,awokawok l sekarang bahlil banyak skinnya,Negatif,awokawok l sekarang bahlil banyak skinnya,0.0
2025-10-23,mudahan nama bahlil masuk daftar pak purbaya prabowo,Netral,mudah nama bahlil masuk daftar pak purbaya prabowo,0.0
2025-10-23,ayokk temenan sma gua kalau temenan berarti lu temennya bahlil,Netral,ayokk temenan sma gua kalau temenan arti lu temennya bahlil,1.0
2025-10-23,tiktok x isinya si bahlil semua,Negatif,tiktok x isi si bahlil semua,0.0
2025-10-23,gw skrng liat autocad kek liat bahlil kudu muntah,Negatif,gw skrng liat autocad kek liat bahlil kudu muntah,0.0
2025-10-23,nama bahlil didalam daftar pak punyaprabowo,Netral,nama bahlil dalam daftar pak punyaprabowo,0.0
2025-10-23,bonus saldo kalau install apk shopeepay caranya upgrade spay plus login dg akun shopee amp masukin kode referral ffjwvwp diskon promo freelance job receh zonauang prabowo gibran bahlil jokowi purbaya ran takahashi luhut anies budiman sudjatmiko,Netral,bonus saldo kalau install apk shopeepay cara upgrade spay plus login dg akun shopee amp masukin kode referral ffjwvwp diskon promo freelance job receh zonauang prabowo gibran bahlil jokowi purbaya ran takahashi luhut anies budiman sudjatmiko,2.0
2025-10-23,wkwkwkwkwkwkwk masuk sel bareng yuuu abis menghina bahlil ngentd,Negatif,wkwkwkwkwkwkwk masuk sel bareng yuuu abis hina bahlil ngentd,1.0
2025-10-23,mampus kau bahlil anjing,Negatif,mampus kau bahlil anjing,0.0
2025-10-23,menggulingkan bahlil,Netral,guling bahlil,0.0
2025-10-23,golkar b bukan belain bahlil,Negatif,golkar b bukan bain bahlil,1.0
2025-10-23,anjir anjir ngatain bahlil sama bundaku real time banget skrg terus lnjut scroll twt kek beneran baru sekali scroll lgsg muncul kerak pantat kuali anjirr laknatullah,Negatif,anjir anjir ngatain bahlil sama bunda real time banget skrg terus lnjut scroll twt kek beneran baru sekali scroll lgsg muncul kerak pantat kuali anjirr laknatullah,0.0
2025-10-23,harganya mahal banget anjingggg gue beli es jeruk padahal marjan harganya rb kntl bahlil anjg,Negatif,harga mahal banget anjingggg gue beli es jeruk padahal marjan harga rb kntl bahlil anjg,0.0
2025-10-23,si bahlil berkeliaran,Negatif,si bahlil liar,0.0
2025-10-23,ajg benci banget jangan samain gw sama bahlil,Negatif,ajg benci banget jangan samain gw sama bahlil,0.0
2025-10-23,day one dibentak bapak bapak random dijalan alias kontol biadab dah gitu mukanya kek bahlil najis,Negatif,day one bentak bapak bapak random jalan alias kontol biadab dah gitu muka kek bahlil najis,0.0
2025-10-23,sekalian bahlil,Negatif,sekali bahlil,0.0
2025-10-23,sampe dipisahin bahlil keii,Negatif,sampe dipisahin bahlil keii,1.0
2025-10-23,vandalisme memang merugikan apapun motifnya melanggar hukum merusak citra komunitas curiga pelaku wni masuk akal mengingat targetnya bahlil kontroversial kalangan domestik mirip kasus chinataiwan mungkin protes diaspora,Negatif,vandalisme memang rugi apa motif langgar hukum rusak citra komunitas curiga laku wni masuk akal ingat target bahlil kontroversial kalang domestik mirip kasus chinataiwan mungkin protes diaspora,1.0
2025-10-23,top berita indonesia isinya perselingkuhan pembunuhan korupsi pesantren bahlil,Negatif,top berita indonesia isi selingkuh bunuh korupsi pesantren bahlil,1.0
2025-10-23,jauh lebih lucu bahlil,Negatif,jauh lebih lucu bahlil,1.0
2025-10-23,sumpah gua benci banget kalo muka bahlil tl,Negatif,sumpah gua benci banget kalo muka bahlil tl,1.0
2025-10-23,bahlil cocok jadi pahlawan,Positif,bahlil cocok jadi pahlawan,0.0
2025-10-23,pembohong anjir kaya bahlil,Negatif,bohong anjir kaya bahlil,0.0
2025-10-23,indonesia coy bahlil coy,Netral,indonesia coy bahlil coy,0.0
2025-10-23,liat mullet udah males bahlil mullet combo maut,Negatif,liat mullet udah males bahlil mullet combo maut,2.0
2025-10-23,dapatkan bonus saldo pas install apk shopeepay caranya upgrade spay plus login dg shopee amp masukin kode referral ffjwvwp diskon promo freelance job receh zonauang prabowo tom lembong gibran bahlil purbaya ran takahashi luhut anies amdk,Netral,dapat bonus saldo pas install apk shopeepay cara upgrade spay plus login dg shopee amp masukin kode referral ffjwvwp diskon promo freelance job receh zonauang prabowo tom lembong gibran bahlil purbaya ran takahashi luhut anies amdk,2.0
2025-10-23,bela bahlil ky bela agama,Negatif,bela bahlil ky bela agama,1.0
2025-10-23,deliknya adl delik aduan absolut bahlil sendiri hrs melaporkan bahlil pernah melaporkan tsb,Negatif,delik adl delik adu absolut bahlil sendiri hrs lapor bahlil pernah lapor tsb,1.0
2025-10-23,hehehehehe sama bahlil ngomong ngk pakai data riset,Negatif,hehehehehe sama bahlil ngomong ngk pakai data riset,0.0
2025-10-23,tw bahlil tuh,Netral,tw bahlil tuh,1.0
2025-10-23,info meme bahlil mau ku,Netral,info meme bahlil mau ku,1.0
2025-10-23,sama kaya pak guru kamu mamah pls stop kirimin foto bahlil aku muakkk,Negatif,sama kaya pak guru kamu mamah pls stop kirimin foto bahlil aku muakkk,0.0
2025-10-23,lebih kalo menyerang mengancam misalnya muka bahlil kaya tai mau gue gorok tuh leher si bahlil goblin anjing cuma contoh jadi jadi papa gue cuma ngasih tau kalo kalimat kaya gitu,Negatif,lebih kalo serang ancam misal muka bahlil kaya tai mau gue gorok tuh leher si bahlil goblin anjing cuma contoh jadi jadi papa gue cuma ngasih tau kalo kalimat kaya gitu,0.0
2025-10-23,bener banget tu ngatain pake kalimat kebencian kaya bahlil mukanya sama bool kuda dekil banget bahlil kek ampas oli gardan guys sekali gue peringatkan gitu,Negatif,bener banget tu ngatain pake kalimat benci kaya bahlil muka sama bool kuda dekil banget bahlil kek ampas oli gardan guys sekali gue ingat gitu,0.0
2025-10-23,haha bener kalau gini bahlil versi babi jadi maskot baru mau request edit,Negatif,haha bener kalau gin bahlil versi babi jadi maskot baru mau request edit,0.0
2025-10-23,panggil bahlil,Netral,panggil bahlil,
2025-10-23,jutek temennya bahlil,Negatif,jutek temennya bahlil,0.0
2025-10-23,pdhl bahan buat ngatain bahlil banyak org malah pd milih buat rasis,Negatif,pdhl bahan buat ngatain bahlil banyak org malah pd milih buat ras,1.0
2025-10-23,kalau bahlil mau lewat,Netral,kalau bahlil mau lewat,1.0
2025-10-23,bahlil staff buatkan artikel panjang lebar setahun staff chatgpt searching google kerja pak bahlil selama setahun filter kontroversi buatkan artikel bagus bagus usahakan bahasa terlalu baku,Negatif,bahlil staff buat artikel panjang lebar tahun staff chatgpt searching google kerja pak bahlil lama tahun filter kontroversi buat artikel bagus bagus usaha bahasa terlalu baku,0.0
2025-10-23,tampan cocok ditutup pakai stiker bahlil,Positif,tampan cocok tutup pakai stiker bahlil,0.0
2025-10-23,garagara bahlil,Negatif,garagara bahlil,1.0
2025-10-23,bahlil jelek,Negatif,bahlil jelek,
2025-10-23,gratis pke daging bahlil hehe mw,Positif,gratis pke daging bahlil hehe mw,1.0
2025-10-23,fetish aku lihat muka jelek bahlil,Negatif,fetish aku lihat muka jelek bahlil,1.0
2025-10-23,begitulah kalau bahlil menterinya,Negatif,begitu kalau bahlil menteri,0.0
2025-10-23,bahlil french crop bang,Negatif,bahlil french crop bang,1.0
2025-10-23,berakin bahlil,Negatif,berakin bahlil,0.0
2025-10-23,siapapun buat dubbing indo video tema bahlil anjayyyy,Netral,siapa buat dubbing indo video tema bahlil anjayyyy,1.0
2025-10-23,golkar laporan meme bukan bela bahlil jaga medsos ujaran buruk baca,Negatif,golkar lapor meme bukan bela bahlil jaga medsos ujar buruk baca,1.0
2025-10-23,wa group tahanan meme bahlil,Netral,wa group tahan meme bahlil,1.0
2025-10-23,angkot warna abu bahlil,Netral,angkot warna abu bahlil,1.0
2025-10-23,wkwkwk ternyata hy segini level literasi tukang asal mangap sangatsangat ecekecek kualitas otaknya dibanding si fufufafa kalo idolanya tamat smp fix ybs hy level sd veryvery bahlil sahroni dah waras bangga hadeuh koplak banget elo cuk,Negatif,wkwkwk nyata hy gin level literasi tukang asal mangap sangatsangat ecekecek kualitas otak banding si fufufafa kalo idola tamat smp fix ybs hy level sd veryvery bahlil sahroni dah waras bangga hadeuh koplak banget elo cuk,0.0
2025-10-23,rp saldo dpt pas install apk shopeepay caranya upgrade spay plus login dg akun shopee amp masukin kode referral ffjwvwp diskon freelance job receh prabowo tom lembong gibran bahlil jokowi ran takahashi luhut anies yeri,Netral,rp saldo dpt pas install apk shopeepay cara upgrade spay plus login dg akun shopee amp masukin kode referral ffjwvwp diskon freelance job receh prabowo tom lembong gibran bahlil jokowi ran takahashi luhut anies yeri,2.0
2025-10-23,maksud lo nge repost apa bar ngehina bahlil,Negatif,maksud lo nge repost apa bar ngehina bahlil,0.0
2025-10-23,bukan ka hati hati akunnya bahlil,Negatif,bukan ka hati hati akun bahlil,0.0
2025-10-23,tutup usia harusnya bahlil wkwkwk,Negatif,tutup usia harus bahlil wkwkwk,0.0
2025-10-23,mukul pala bahlil,Netral,mukul pala bahlil,0.0
2025-10-23,wkwkwk bukti konkret tukang ngisruh amatiran dg peternaknya sang maha pembohong tak peduli dg sikon acakadut nkri selama th terakhir otak bejad cuman kursi sangat bahlil sahroni ciri khas akun abalabal berkepala bebal hadeuh,Negatif,wkwkwk bukti konkret tukang ngisruh amatir dg ternak sang maha bohong tak peduli dg sikon acakadut nkri lama th akhir otak bejad cuman kursi sangat bahlil sahroni ciri khas akun abalabal kepala bebal hadeuh,0.0
2025-10-23,its normalllll normal bahlil,Negatif,its normalllll normal bahlil,0.0
2025-10-23,orang kayak gt bahlil banget kalu bolot berarti emng mawas diri,Negatif,orang kayak gt bahlil banget kalu bolot arti emng mawas diri,1.0
2025-10-23,tiada hari sperma mulyono satu merusak mood melewati timeline kalau si biji satu luhut bahlil sperma idiot lewat,Negatif,tiada hari sperma mulyono satu rusak mood lewat timeline kalau si biji satu luhut bahlil sperma idiot lewat,1.0
2025-10-23,bahlil kontol tu karyawan shell skg jualan donat sama es allah manusia sesetan setan kayaknya minder seminder mindernya,Negatif,bahlil kontol tu karyawan shell skg jual donat sama es allah manusia set setan kayak minder minder minder,0.0
2025-10-23,dh yh gw dh jadi bahlil smlm sking setainya,Netral,dh yh gw dh jadi bahlil smlm sking setai,1.0
2025-10-23,like mengurangi umur bahlil hari,Netral,like kurang umur bahlil hari,1.0
2025-10-23,mengkritisi kebijakan bahlil yes gw ikut rame soal gas melon menghina muka bahlil memplesetkan bahlil dg acara keagamaan no serooook semua,Negatif,kritisi bijak bahlil yes gw ikut rame soal gas melon hina muka bahlil memplesetkan bahlil dg acara agama no serooook semua,1.0
2025-10-23,lamalama ngefans ama bahlil,Positif,lamalama ngefans ama bahlil,0.0
2025-10-23,jadi anaknya bahlil bang,Netral,jadi anak bahlil bang,0.0
2025-10-23,mirip bahlil menghibur sender,Positif,mirip bahlil hibur sender,1.0
2025-10-23,lebanon punya kahlil gibran negara punya bahlil gibran,Netral,lebanon punya kahlil gibran negara punya bahlil gibran,0.0
2025-10-23,salah golkar sendiri pilih ketua bukan hasil kaderisasi jadi olokan gini malah tau semua kalo bahlil ketum golkar auto nyungsep makanya sekjen partai menolak mengakui memberi arahan wkwk paling orang partai cari muka sama bahlil,Negatif,salah golkar sendiri pilih ketua bukan hasil kaderisasi jadi olok gin malah tau semua kalo bahlil tum golkar auto nyungsep makanya sekjen partai tolak aku beri arah wkwk paling orang partai cari muka sama bahlil,0.0
2025-10-23,mending yati bahlil pigay jokowi,Negatif,mending yati bahlil pigay jokowi,2.0
2025-10-23,usah maksa kalo mau voting voting kalau buka urusan mu ngapain malu malu mah bahlil noh mukanya jadiin meme mana,Negatif,usah maksa kalo mau voting voting kalau buka urus mu ngapain malu malu mah bahlil noh muka jadiin meme mana,0.0
2025-10-23,kalau konteksnya bahlil,Netral,kalau konteks bahlil,1.0
2025-10-23,terus semangat pak bahlil,Positif,terus semangat pak bahlil,0.0
